"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"522","2026-07-19T01:46:00.7947890+00:00","0.2314","221.438","222.293","46","600","28","2120.727","926.039","18","1824.895","690.859","9","74.332","12.848"
"523","2026-07-19T01:46:01.7866468+00:00","0.6301","221.004","221.793","44","596","28","2120.426","925.742","18","1824.895","690.859","9","74.332","12.848"
"524","2026-07-19T01:46:02.7977640+00:00","0.3091","220.277","221.082","46","600","28","2119.578","924.812","18","1824.895","690.859","9","74.332","12.848"
"525","2026-07-19T01:46:03.7897224+00:00","0.3938","221.055","221.734","44","596","28","2120.285","925.445","18","1824.895","690.859","9","74.332","12.848"
"526","2026-07-19T01:46:04.7851802+00:00","0.6279","224.434","225.277","44","596","28","2123.668","928.992","18","1824.895","690.859","9","74.332","12.848"
"527","2026-07-19T01:46:05.7939487+00:00","0.3098","223.941","224.77","44","596","28","2123.242","928.551","18","1824.895","690.859","9","74.332","12.848"
"528","2026-07-19T01:46:06.7841740+00:00","0.5523","224.188","225.031","45","598","28","2123.418","928.742","18","1824.895","690.859","9","74.332","12.848"
"529","2026-07-19T01:46:07.7910482+00:00","0.5431","224.156","225.004","45","598","28","2123.449","928.805","18","1824.895","690.859","9","74.332","12.848"
"530","2026-07-19T01:46:08.7866987+00:00","1.177","224.73","225.551","46","600","28","2123.996","929.297","18","1824.895","690.859","9","74.332","12.848"
"531","2026-07-19T01:46:09.7942868+00:00","0.5428","227.281","228.145","45","598","28","2126.508","931.852","18","1824.895","690.859","9","74.332","12.848"
"532","2026-07-19T01:46:10.7843298+00:00","0.6313","227.422","228.328","46","600","28","2126.664","932.051","18","1824.895","690.859","9","74.332","12.848"
"533","2026-07-19T01:46:11.7914920+00:00","0.3878","225.805","226.562","44","596","28","2126.246","931.566","18","1824.895","690.859","9","74.332","12.848"
"534","2026-07-19T01:46:12.7910571+00:00","0.6253","225.836","226.625","44","596","28","2126.211","931.555","18","1824.895","690.859","9","74.332","12.848"
"535","2026-07-19T01:46:13.7904485+00:00","0.3909","225.691","226.449","44","596","28","2124.953","930.191","18","1824.895","690.859","9","74.332","12.848"
"536","2026-07-19T01:46:14.7991886+00:00","0.4647","227.469","228.348","44","596","28","2126.695","932.055","18","1824.895","690.859","9","74.332","12.848"
"537","2026-07-19T01:46:15.7907801+00:00","0.6303","225.836","226.645","46","598","28","2126.316","931.68","18","1824.895","690.859","9","74.332","12.848"
"538","2026-07-19T01:46:16.7859492+00:00","0.471","225.887","226.75","46","598","28","2126.496","931.906","18","1824.895","690.859","9","74.332","12.848"
"539","2026-07-19T01:46:17.7955652+00:00","0.7738","227.055","228.059","46","600","28","2126.285","931.77","18","1824.895","690.859","9","74.332","12.848"
"540","2026-07-19T01:46:18.7915311+00:00","0.1569","225.633","226.391","44","596","28","2126.145","931.465","18","1824.895","690.859","9","74.332","12.848"
"541","2026-07-19T01:46:19.7898363+00:00","0.5478","227.992","228.887","46","600","28","2124.98","930.27","18","1824.895","690.859","9","74.332","12.848"
"542","2026-07-19T01:46:20.7843892+00:00","0.3142","227.523","228.363","44","596","28","2126.758","932.078","18","1824.895","690.859","9","74.332","12.848"
"543","2026-07-19T01:46:21.7933623+00:00","0.542","227.805","228.648","44","596","28","2127.031","932.355","18","1824.895","690.859","9","74.332","12.848"
"544","2026-07-19T01:46:22.7874316+00:00","0.2358","227.449","228.289","44","596","28","2126.676","931.996","18","1824.895","690.859","9","74.332","12.848"
"545","2026-07-19T01:46:23.7848918+00:00","0.8616","227.793","228.688","46","600","28","2127.027","932.402","18","1824.895","690.859","9","74.332","12.848"
"546","2026-07-19T01:46:24.7977219+00:00","0.3085","227.898","228.758","45","598","28","2127.16","932.5","18","1824.895","690.859","9","74.332","12.848"
"547","2026-07-19T01:46:25.7896467+00:00","0.7876","227.969","228.859","46","600","28","2127.215","932.582","18","1824.895","690.859","9","74.332","12.848"
"548","2026-07-19T01:46:26.7853798+00:00","1.02","227.676","228.559","46","600","28","2126.91","932.273","18","1824.895","690.859","9","74.332","12.848"
"549","2026-07-19T01:46:27.7941960+00:00","0.4647","227.477","228.336","44","596","28","2126.867","932.258","18","1824.895","690.859","9","74.332","12.848"
"550","2026-07-19T01:46:28.7881823+00:00","0.393","227.773","228.664","46","598","28","2127","932.371","18","1824.895","690.859","9","74.332","12.848"
"551","2026-07-19T01:46:29.7844041+00:00","0.1568","227.461","228.301","44","596","28","2126.754","932.102","18","1824.895","690.859","9","74.332","12.848"
"552","2026-07-19T01:46:30.7952845+00:00","0.4637","227.555","228.406","44","596","28","2126.801","932.133","18","1824.895","690.859","9","74.332","12.848"
"553","2026-07-19T01:46:31.7930034+00:00","0.0783","227.379","228.219","44","596","28","2126.613","931.934","18","1824.895","690.859","9","74.332","12.848"
"554","2026-07-19T01:46:32.7848509+00:00","0.7089","227.781","228.691","46","598","28","2127.102","932.461","18","1824.895","690.859","9","74.332","12.848"
"555","2026-07-19T01:46:33.7952649+00:00","0.232","227.582","228.445","45","598","28","2126.879","932.246","18","1824.895","690.859","9","74.332","12.848"
"556","2026-07-19T01:46:34.7882817+00:00","0.8654","227.723","228.641","46","598","28","2126.953","932.352","18","1824.895","690.859","9","74.332","12.848"
"557","2026-07-19T01:46:35.7941093+00:00","0.5437","227.508","228.367","45","598","28","2126.734","932.074","18","1824.895","690.859","9","74.332","12.848"
"558","2026-07-19T01:46:36.7915881+00:00","0.7049","227.598","228.492","46","598","28","2126.824","932.199","18","1824.895","690.859","9","74.332","12.848"
"559","2026-07-19T01:46:37.7872209+00:00","0.3923","227.215","228.078","45","598","28","2126.578","931.898","18","1824.895","690.859","9","74.332","12.848"
"560","2026-07-19T01:46:38.7911057+00:00","0.5448","227.652","228.52","45","598","28","2127.25","932.59","18","1824.895","690.859","9","74.332","12.848"
"561","2026-07-19T01:46:39.7827345+00:00","0.0788","227.227","228.066","44","596","28","2126.461","931.781","18","1824.895","690.859","9","74.332","12.848"
"562","2026-07-19T01:46:40.7952201+00:00","0.3858","227.445","228.312","44","596","28","2126.703","932.051","18","1824.895","690.859","9","74.332","12.848"
"563","2026-07-19T01:46:41.7867547+00:00","0.3152","227.492","228.352","45","598","28","2126.719","932.059","18","1824.895","690.859","9","74.332","12.848"
"564","2026-07-19T01:46:42.7943077+00:00","0.2326","226.215","227.078","46","598","28","2126.52","931.938","18","1824.895","690.859","9","74.332","12.848"
"565","2026-07-19T01:46:43.7967133+00:00","0.8573","227.379","228.266","46","600","28","2126.703","932.07","18","1824.895","690.859","9","74.332","12.848"
"566","2026-07-19T01:46:44.7874340+00:00","0.6309","225.844","226.625","45","598","28","2125.254","930.516","18","1824.895","690.859","9","74.332","12.848"
"567","2026-07-19T01:46:45.7947372+00:00","0.8531","226.02","226.828","46","600","28","2125.266","930.555","18","1824.895","690.859","9","74.332","12.848"
"568","2026-07-19T01:46:46.7901711+00:00","0.3139","226.891","227.73","44","596","28","2126.121","931.441","18","1824.895","690.859","9","74.332","12.848"
"569","2026-07-19T01:46:47.7950565+00:00","0.6997","227.012","227.852","44","596","28","2126.238","931.559","18","1824.895","690.859","9","74.332","12.848"
"570","2026-07-19T01:46:48.7866252+00:00","0.0788","227.133","227.977","44","596","28","2126.395","931.719","18","1824.895","690.859","9","74.332","12.848"
"571","2026-07-19T01:46:49.7908573+00:00","0.6224","227.145","227.988","44","596","28","2126.445","931.77","18","1824.895","690.859","9","74.332","12.848"
"572","2026-07-19T01:46:50.7906093+00:00","0.3126","225.668","226.453","45","598","28","2126.633","932.004","18","1824.895","690.859","9","74.332","12.848"
"573","2026-07-19T01:46:51.7866553+00:00","0.8628","228.051","228.953","46","600","28","2126.488","931.875","18","1824.895","690.859","9","74.332","12.848"
"574","2026-07-19T01:46:52.7933997+00:00","0.1552","227.984","228.887","46","598","28","2125","930.289","18","1824.895","690.859","9","74.332","12.848"
"575","2026-07-19T01:46:53.7896906+00:00","1.2547","227.934","228.809","45","598","28","2127.152","932.48","18","1824.895","690.859","9","74.332","12.848"
"576","2026-07-19T01:46:54.7844180+00:00","0.4712","227.707","228.605","46","600","28","2126.934","932.312","18","1824.895","690.859","9","74.332","12.848"
"577","2026-07-19T01:46:55.7906369+00:00","0.5435","227.68","228.547","44","596","28","2126.906","932.254","18","1824.895","690.859","9","74.332","12.848"
"578","2026-07-19T01:46:56.7972758+00:00","0.1552","227.48","228.32","44","596","28","2126.715","932.035","18","1824.895","690.859","9","74.332","12.848"
"579","2026-07-19T01:46:57.7930072+00:00","0.6277","227.465","228.352","44","596","28","2126.711","932.07","18","1824.895","690.859","9","74.332","12.848"
"580","2026-07-19T01:46:58.7932358+00:00","0.1562","227.457","228.324","44","596","28","2126.828","932.227","18","1824.895","690.859","9","74.332","12.848"
"581","2026-07-19T01:46:59.7996261+00:00","0.5434","227.723","228.609","46","600","28","2126.949","932.316","18","1824.895","690.859","9","74.332","12.848"
"582","2026-07-19T01:47:00.7993934+00:00","0.3907","227.75","228.637","46","600","28","2126.977","932.316","18","1824.895","690.859","9","74.332","12.848"
"583","2026-07-19T01:47:01.7941035+00:00","0.5498","227.59","228.477","46","600","28","2126.84","932.207","18","1824.895","690.859","9","74.332","12.848"
"584","2026-07-19T01:47:02.7922630+00:00","0.4696","227.746","228.582","44","596","28","2126.973","932.289","18","1824.895","690.859","9","74.332","12.848"
"585","2026-07-19T01:47:03.7874895+00:00","0.5495","227.59","228.473","46","600","28","2126.992","932.355","18","1824.895","690.859","9","74.332","12.848"
"586","2026-07-19T01:47:04.7889918+00:00","0.6241","227.641","228.484","44","596","28","2126.867","932.191","18","1824.895","690.859","9","74.332","12.848"
"587","2026-07-19T01:47:05.7933573+00:00","0.0778","227.527","228.355","45","596","28","2126.754","932.062","18","1824.895","690.859","9","74.332","12.848"
"588","2026-07-19T01:47:06.7930020+00:00","0.7034","227.562","228.406","45","596","28","2127.352","933.125","18","1825.129","691.352","9","74.66","13.367"
"589","2026-07-19T01:47:07.7847347+00:00","0.3939","227.602","228.484","47","598","28","2127.602","933.598","18","1825.246","691.598","9","74.754","13.516"
"590","2026-07-19T01:47:08.7976973+00:00","0.3856","227.66","228.574","47","600","28","2128.012","934.02","18","1825.246","691.598","9","74.754","13.516"
"591","2026-07-19T01:47:09.7932707+00:00","0.1569","227.449","228.328","47","598","28","2127.57","933.562","18","1825.246","691.598","9","74.754","13.516"
"592","2026-07-19T01:47:10.7855161+00:00","1.3385","227.57","228.52","48","602","28","2127.926","934.375","18","1825.598","692.336","9","74.754","13.516"
"593","2026-07-19T01:47:11.7978337+00:00","0.2315","227.238","228.066","45","596","28","2127.629","933.957","18","1825.598","692.336","9","74.754","13.516"
"594","2026-07-19T01:47:12.7949335+00:00","0.1567","227.477","228.355","47","600","28","2127.828","934.207","18","1825.598","692.336","9","74.754","13.516"
"595","2026-07-19T01:47:13.7852728+00:00","0.3944","227.418","228.246","45","596","28","2127.77","934.098","18","1825.598","692.336","9","74.754","13.516"
"596","2026-07-19T01:47:14.7975436+00:00","0","227.293","228.121","45","596","28","2127.645","933.973","18","1825.598","692.336","9","74.754","13.516"
"597","2026-07-19T01:47:15.7906866+00:00","0.5507","225.961","226.707","45","596","28","2127.73","934.059","18","1825.598","692.336","9","74.754","13.516"
"598","2026-07-19T01:47:16.7876229+00:00","0.4702","225.801","226.602","47","598","28","2126.191","932.492","18","1825.598","692.336","9","74.754","13.516"
"599","2026-07-19T01:47:17.7878849+00:00","0.5467","226.004","226.816","47","600","28","2126.387","932.699","18","1825.598","692.336","9","74.754","13.516"
"600","2026-07-19T01:47:18.7915719+00:00","0.3892","225.895","226.699","47","600","28","2126.355","932.66","18","1825.598","692.336","9","74.754","13.516"
"601","2026-07-19T01:47:19.7854686+00:00","1.1791","225.895","226.719","47","600","28","2126.375","932.703","18","1825.598","692.336","9","74.754","13.516"
"602","2026-07-19T01:47:20.7883755+00:00","0.0779","226.828","227.656","45","596","28","2127.258","933.586","18","1825.598","692.336","9","74.754","13.516"
"603","2026-07-19T01:47:21.7955869+00:00","0.6981","228.191","229.082","47","600","28","2127.531","933.926","18","1825.598","692.336","9","74.754","13.516"
"604","2026-07-19T01:47:22.7930585+00:00","0.0783","227.703","228.543","45","596","28","2127.246","933.574","18","1825.598","692.336","9","74.754","13.516"
"605","2026-07-19T01:47:23.7975327+00:00","0.4667","227.512","228.375","45","596","28","2126.051","932.332","18","1825.598","692.336","9","74.754","13.516"
"606","2026-07-19T01:47:24.7935525+00:00","0.0784","227.543","228.371","45","596","28","2127.902","934.23","18","1825.598","692.336","9","74.754","13.516"
"607","2026-07-19T01:47:25.7890207+00:00","0.3139","227.621","228.531","47","598","28","2127.984","934.398","18","1825.598","692.336","9","74.754","13.516"
"608","2026-07-19T01:47:26.7923795+00:00","0.6229","227.754","228.609","46","598","28","2128.148","934.504","18","1825.598","692.336","9","74.754","13.516"
"609","2026-07-19T01:47:27.7846183+00:00","0.7874","227.707","228.578","47","600","28","2128.113","934.512","18","1825.598","692.336","9","74.754","13.516"
"610","2026-07-19T01:47:28.7864508+00:00","0.8578","227.938","228.848","48","600","28","2128.289","934.699","18","1825.598","692.336","9","74.754","13.516"
"611","2026-07-19T01:47:29.7882658+00:00","0.3899","227.492","228.316","45","596","28","2128.082","934.484","18","1825.598","692.336","9","74.754","13.516"
"612","2026-07-19T01:47:30.7820015+00:00","0.8648","227.824","228.703","47","600","28","2128.176","934.555","18","1825.598","692.336","9","74.754","13.516"
"613","2026-07-19T01:47:31.7847009+00:00","0","227.469","228.293","45","596","28","2127.82","934.145","18","1825.598","692.336","9","74.754","13.516"
"614","2026-07-19T01:47:32.7869178+00:00","0.6236","227.566","228.391","45","596","28","2127.918","934.242","18","1825.598","692.336","9","74.754","13.516"
"615","2026-07-19T01:47:33.7930281+00:00","0.0777","227.395","228.219","45","596","28","2127.789","934.113","18","1825.598","692.336","9","74.754","13.516"
"616","2026-07-19T01:47:34.7869938+00:00","0.6288","227.719","228.57","46","598","28","2128.105","934.457","18","1825.598","692.336","9","74.754","13.516"
"617","2026-07-19T01:47:35.7935252+00:00","0.2329","227.668","228.539","47","600","28","2128.078","934.465","18","1825.598","692.336","9","74.754","13.516"
"618","2026-07-19T01:47:36.7848578+00:00","1.2609","227.855","228.781","48","602","28","2128.207","934.633","18","1825.598","692.336","9","74.754","13.516"
"619","2026-07-19T01:47:37.7894853+00:00","0.0778","227.668","228.539","47","600","28","2128.027","934.398","18","1825.598","692.336","9","74.754","13.516"
"620","2026-07-19T01:47:38.7984399+00:00","0.6969","227.676","228.609","48","598","28","2128.273","934.688","18","1825.598","692.336","9","74.754","13.516"
"621","2026-07-19T01:47:39.7922935+00:00","0.393","227.504","228.348","46","598","28","2127.883","934.227","18","1825.598","692.336","9","74.754","13.516"
"622","2026-07-19T01:47:40.7850348+00:00","0.1574","227.375","228.199","45","596","28","2127.73","934.055","18","1825.598","692.336","9","74.754","13.516"
"623","2026-07-19T01:47:41.7963384+00:00","0.618","227.305","228.129","45","596","28","2127.656","933.98","18","1825.598","692.336","9","74.754","13.516"
"624","2026-07-19T01:47:42.7936369+00:00","0.235","227.316","228.141","45","596","28","2127.668","933.992","18","1825.598","692.336","9","74.754","13.516"
